kep			I	L	Kaikadi
keq			I	L	Kamar
ker			I	L	Kera
kes			I	L	Kugbo
ket			I	L	Ket
keu			I	L	Akebu
kev			I	L	Kanikkaran
kew			I	L	Kewa, West
kex			I	L	Kukna
key			I	L	Kupia
kez			I	L	Kukele
kfa			I	L	Kodagu
kfb			I	L	Kolami, Northwestern
kfc			I	L	Konda-Dora
kfd			I	L	Koraga, Korra
kfe			I	L	Kota (India)
kff			I	L	Koya
kfg			I	L	Kudiya
kfh			I	L	Kurichiya
kfi			I	L	Kurumba
kfj			I	L	Kemiehua
kfk			I	L	Kinnauri
kfl			I	L	Kung
kfm			I	L	Khunsari
kfn			I	L	Kuk
kfo			I	L	Koro (Côte d'Ivoire)
kfp			I	L	Korwa
kfq			I	L	Korku
kfr			I	L	Kachchi
kfs			I	L	Bilaspuri
kft			I	L	Kanjari
kfu			I	L	Katkari
kfv			I	L	Kurmukar
kfw			I	L	Naga, Kharam
kfx			I	L	Pahari, Kullu
kfy			I	L	Kumauni
kfz			I	L	Koromfé
kga			I	L	Koyaga
kgb			I	L	Kawe
kgc			I	L	Kasseng
kgd			I	L	Kataang
kge			I	L	Komering
kgf			I	L	Kube
kgg			I	E	Kusunda
kgh			I	L	Kalinga, Upper Tanudan
kgi			I	L	Selangor Sign Language
kgj			I	L	Kham, Gamale
kgk			I	L	Kaiwá
kgl			I	L	Kunggari
kgm			I	E	Karipúna
kgn			I	L	Karingani
kgo			I	L	Krongo
kgp			I	L	Kaingáng
kgq			I	L	Kamoro
kgr			I	L	Abun
kgs			I	L	Kumbainggar
kgt			I	L	Somyev
kgu			I	L	Kobol
kgv			I	L	Karas
kgw			I	L	Karon Dori
kgx			I	L	Kamaru
kgy			I	L	Kyerung
kha	kha		I	L	Khasi
khb			I	L	Lü
khc			I	L	Tukang Besi North
khd			I	L	Kanum, Bädi
khe			I	L	Korowai
khf			I	L	Khuen
khg			I	L	Tibetan, Khams
khh			I	L	Kehu
khj			I	L	Kuturmi
khk			I	L	Mongolian, Halh
khl			I	L	Lusi
khm	khm	km	I	L	Khmer
khn			I	L	Khandesi
kho	kho		I	A	Khotanese
khp			I	L	Kapori
khq			I	L	Songhay, Koyra Chiini
khr			I	L	Kharia
khs			I	L	Kasua
kht			I	L	Khamti
khu			I	L	Nkhumbi
khv			I	L	Khvarshi
khw			I	L	Khowar
khx			I	L	Kanu
khy			I	L	Kele (Democratic Republic of Congo)
khz			I	L	Keapara
kia			I	L	Kim
kib			I	L	Koalib
kic			I	L	Kickapoo
kid			I	L	Koshin
kie			I	L	Kibet
kif			I	L	Parbate, Eastern
kig			I	L	Kimaama
kih			I	L	Kilmeri
kii			I	E	Kitsai
kij			I	L	Kilivila
kik	kik	ki	I	L	Kikuyu
kil			I	L	Kariya
kim			I	L	Karagas
kin	kin	rw	I	L	Kinyarwanda
kio			I	L	Kiowa
kip			I	L	Kham, Sheshi
kiq			I	L	Kosadle
kir	kir	ky	I	L	Kirghiz
kis			I	L	Kis
kit			I	L	Agob
kiu			I	L	Kirmanjki
kiv			I	L	Kimbu
kiw			I	L	Kiwai, Northeast
kiy			I	L	Kirikiri
kiz			I	L	Kisi
kja			I	L	Mlap
kjb			I	L	Kanjobal, Eastern
kjc			I	L	Konjo, Coastal
kjd			I	L	Kiwai, Southern
kje			I	L	Kisar
kjf			I	L	Khalaj
kjg			I	L	Khmu
kjh			I	L	Khakas
kji			I	L	Zabana
kjj			I	L	Khinalugh
kjk			I	L	Konjo, Highland
kjl			I	L	Parbate, Western
kjm			I	L	Kháng
kjn			I	L	Kunjen
kjo			I	L	Kinnauri, Harijan
kjp			I	L	Karen, Pwo Eastern
kjq			I	L	Keres, Western
kjr			I	L	Kurudu
kjs			I	L	Kewa, East
kjt			I	L	Karen, Phrae Pwo
kju			I	L	Kashaya
kjx			I	L	Ramopa
kjy			I	L	Erave
kjz			I	L	Bumthangkha
kka			I	L	Kakanda
kkb			I	L	Kwerisa
kkc			I	L	Odoodee
kkd			I	L	Kinuku
kke			I	L	Kakabe
kkg			I	L	Kalinga, Mabaka Valley
kkh			I	L	Khün
kki			I	L	Kagulu
kkj			I	L	Kako
kkk			I	L	Kokota
kkl			I	L	Yale, Kosarek
kkm			I	L	Kiong
kkn			I	L	Kon Keu
kko			I	L	Karko
kkp			I	L	Gugubera
kkq			I	L	Kaiku
kkr			I	L	Kir-Balar
kks			I	L	Giiwo
kkt			I	L	Koi
kku			I	L	Tumi
kkv			I	L	Kangean
kkw			I	L	Teke-Kukuya
kkx			I	L	Kohin
kky			I	L	Guguyimidjir
kkz			I	L	Kaska
kla			I	L	Klamath-Modoc
klb			I	L	Kiliwa
klc			I	L	Kolbila
kld			I	L	Gamilaraay
kle			I	L	Kulung (Nepal)
klf			I	L	Kendeje
klg			I	L	Kalagan, Tagakaulu
klh			I	L	Weliki
kli			I	L	Kalumpang
klj			I	L	Khalaj, Turkic
klk			I	L	Kono (Nigeria)
kll			I	L	Kalagan, Kagan
klm			I	L	Kolom
kln			I	L	Kalenjin
klo			I	L	Kapya
klp			I	L	Kamasa
klq			I	L	Rumu
klr			I	L	Khaling
kls			I	L	Kalasha
klt			I	L	Nukna
klu			I	L	Klao
klv			I	L	Maskelynes
klw			I	L	Lindu
klx			I	L	Koluwawa
kly			I	L	Kalao
klz			I	L	Kabola
kma			I	L	Konni
kmb	kmb		I	L	Kimbundu
kmc			I	L	Dong, Southern
kmd			I	L	Kalinga, Madukayang
kme			I	L	Bakole
kmf			I	L	Kare (Papua New Guinea)
kmg			I	L	Kâte
kmh			I	L	Kalam
kmi			I	L	Kami (Nigeria)
kmj			I	L	Kumarbhag Paharia
kmk			I	L	Kalinga, Limos
kml			I	L	Kalinga, Lower Tanudan
kmm			I	L	Kom (India)
kmn			I	L	Awtuw
kmo			I	L	Kwoma
kmp			I	L	Gimme
kmq			I	L	Kwama
kmr			I	L	Kurdish, Northern
kms			I	L	Kamasau
kmt			I	L	Kemtuik
kmu			I	L	Kanite
kmv			I	L	Karipúna Creole French
kmw			I	L	Komo (Democratic Republic of Congo)
kmx			I	L	Waboda
kmy			I	L	Koma
kmz			I	L	Khorasani Turkish
kna			I	L	Dera (Nigeria)
knb			I	L	Kalinga, Lubuagan
knc			I	L	Kanuri, Central
knd			I	L	Konda
kne			I	L	Kankanaey
knf			I	L	Mankanya
kng			I	L	Koongo
knh			I	L	Kenyah, Kayan River
kni			I	L	Kanufi
knj			I	L	Kanjobal, Western
knk			I	L	Kuranko
knl			I	L	Keninjal
knm			I	L	Kanamarí
knn			I	L	Konkani (specific)
kno			I	L	Kono (Sierra Leone)
knp			I	L	Kwanja
knq			I	L	Kintaq
knr			I	L	Kaningra
kns			I	L	Kensiu
knt			I	L	Katukína, Panoan
knu			I	L	Kono (Guinea)
knv			I	L	Tabo
knw			I	L	Kung-Ekoka
knx			I	L	Kendayan
kny			I	L	Kanyok
knz			I	L	Kalamsé
koa			I	L	Konomala
kob			I	L	Kohoroxitari
koc			I	E	Kpati
kod			I	L	Kodi
koe			I	L	Kacipo-Balesi
kof			I	E	Kubi
kog			I	L	Cogui
koh			I	L	Koyo
koi			I	L	Komi-Permyak
koj			I	L	Sara Dunjo
kok	kok		M	L	Konkani (generic)
kol			I	L	Kol (Papua New Guinea)
kom	kom	kv	M	L	Komi
kon	kon	kg	M	L	Kongo
koo			I	L	Konjo
kop			I	L	Kwato
koq			I	L	Kota (Gabon)
kor	kor	ko	I	L	Korean
kos	kos		I	L	Kosraean
kot			I	L	Lagwan
kou			I	L	Koke
kov			I	L	Kudu-Camo
kow			I	L	Kugama
kox			I	E	Coxima
koy			I	L	Koyukon
koz			I	L	Korak
kpa			I	L	Kutto
kpb			I	L	Kurumba, Mullu
kpc			I	L	Curripaco
kpd			I	L	Koba
kpe	kpe		M	L	Kpelle
kpf			I	L	Komba
kpg			I	L	Kapingamarangi
kph			I	L	Kplang
kpi			I	L	Kofei
kpj			I	L	Karajá
kpk			I	L	Kpan
kpl			I	L	Kpala
kpm			I	L	Koho
kpn			I	E	Kepkiriwát
kpo			I	L	Ikposo
kpp			I	L	Karen, Paku
kpq			I	L	Korupun-Sela
kpr			I	L	Korafe
kps			I	L	Tehit
kpt			I	L	Karata
kpu			I	L	Kafoa
kpv			I	L	Komi-Zyrian
kpw			I	L	Kobon
kpx			I	L	Koiali, Mountain
kpy			I	L	Koryak
kpz			I	L	Kupsabiny
kqa			I	L	Mum
kqb			I	L	Kovai
kqc			I	L	Doromu
kqd			I	L	Koy Sanjaq Surat
kqe			I	L	Kalagan
kqf			I	L	Kakabai
kqg			I	L	Khe
kqh			I	L	Kisankasa
kqi			I	L	Koitabu
kqj			I	L	Koromira
kqk			I	L	Gbe, Kotafon
kql			I	L	Kyenele
kqm			I	L	Khisa
kqn			I	L	Kaonde
kqo			I	L	Krahn, Eastern
kqp			I	L	Kimré
kqq			I	L	Krenak
kqr			I	L	Kimaragang
kqs			I	L	Kissi, Northern
kqt			I	L	Kadazan, Klias River
kqu			I	E	Seroa
kqv			I	L	Okolod
kqw			I	L	Kandas
kqx			I	L	Mser
kqy			I	L	Koorete
kqz			I	E	Korana
kra			I	L	Kumhali
krb			I	E	Karkin
krc	krc		I	L	Karachay-Balkar
krd			I	L	Kairui-Midiki
kre			I	L	Kreen-Akarore
krf			I	L	Koro (Vanuatu)
krg			I	L	Korowai, North
krh			I	L	Kurama
kri			I	L	Krio
krj			I	L	Kinaray-A
krk			I	L	Kerek
krl	krl		I	L	Karelian
krm			I	L	Krim
krn			I	L	Sapo
krp			I	L	Korop
krq			I	L	Krui
krr			I	L	Kru'ng 2
krs			I	L	Gbaya (Sudan)
krt			I	L	Kanuri, Tumari
kru	kru		I	L	Kurukh
krv			I	L	Kravet
krw			I	L	Krahn, Western
krx			I	L	Karon
kry			I	L	Kryts
krz			I	L	Kanum, Sota
ksa			I	L	Shuwa-Zamani
ksb			I	L	Shambala
ksc			I	L	Kalinga, Southern
ksd			I	L	Kuanua
kse			I	L	Kuni
ksf			I	L	Bafia
ksg			I	L	Kusaghe
ksh			I	L	Kölsch
ksi			I	L	Krisa
ksj			I	L	Uare
ksk			I	L	Kansa
ksl			I	L	Kumalu
ksm			I	L	Kumba
ksn			I	L	Kasiguranin
kso			I	L	Kofa
ksp			I	L	Kaba
ksq			I	L	Kwaami
ksr			I	L	Borong
kss			I	L	Kisi, Southern
kst			I	L	Winyé
ksu			I	L	Khamyang
ksv			I	L	Kusu
ksw			I	L	Karen, S'gaw
ksx			I	L	Kedang
ksy			I	L	Kharia Thar
ksz			I	L	Koraku
kta			I	L	Katua
ktb			I	L	Kambaata
ktc			I	L	Kholok
ktd			I	L	Kokata
kte			I	L	Nubri
ktf			I	L	Kwami
ktg			I	E	Kalkutung
kth			I	L	Karanga
kti			I	L	Muyu, North
ktj			I	L	Krumen, Plapo
ktk			I	E	Kaniet
ktl			I	L	Koroshi
ktm			I	L	Kurti
ktn			I	L	Karitiâna
kto			I	L	Kuot
ktp			I	L	Kaduo
ktq			I	E	Katabaga
ktr			I	L	Kota Marudu Tinagas
kts			I	L	Muyu, South
ktt			I	L	Ketum
ktu			I	L	Kituba (Democratic Republic of Congo)
ktv			I	L	Katu, Eastern
ktw			I	E	Kato
ktx			I	L	Kaxararí
kty			I	L	Kango (Bas-Uélé District)
ktz			I	L	Ju/'hoan
kua	kua	kj	I	L	Kuanyama
kub			I	L	Kutep
kud			I	L	'Auhelawa
kue			I	L	Kuman
kuf			I	L	Katu, Western
kug			I	L	Kupa
kuh			I	L	Kushi
kui			I	L	Kuikúro-Kalapálo
kuj			I	L	Kuria
kuk			I	L	Kepo'
kul			I	L	Kulere
kum	kum		I	L	Kumyk
kun			I	L	Kunama
kuo			I	L	Kumukio
kup			I	L	Kunimaipa
kuq			I	L	Karipuná
kur	kur	ku	M	L	Kurdish
kus			I	L	Kusaal
kut	kut		I	L	Kutenai
kuu			I	L	Kuskokwim, Upper
kuv			I	L	Kur
kuw			I	L	Kpagua
kux			I	L	Kukatja
kuy			I	L	Kuuku-Ya'u
kuz			I	E	Kunza
kva			I	L	Bagvalal
kvb			I	L	Kubu
kvc			I	L	Kove
kvd			I	L	Kui (Indonesia)
kve			I	L	Kalabakan
kvf			I	L	Kabalai
kvg			I	L	Kuni-Boazi
kvh			I	L	Komodo
kvi			I	L	Kwang
kvj			I	L	Psikye
kvk			I	L	Korean Sign Language
kvl			I	L	Karen, Brek
kvm			I	L	Kendem
kvn			I	L	Kuna, Border
kvo			I	L	Dobel
kvp			I	L	Kompane
kvq			I	L	Karen, Geba
kvr			I	L	Kerinci
kvs			I	L	Kunggara
kvt			I	L	Karen, Lahta
kvu			I	L	Karen, Yinbaw
kvv			I	L	Kola
kvw			I	L	Wersing
kvx			I	L	Koli, Parkari
kvy			I	L	Karen, Yintale
kvz			I	L	Tsakwambo
kwa			I	L	Dâw
kwb			I	L	Kwa
kwc			I	L	Likwala
kwd			I	L	Kwaio
kwe			I	L	Kwerba
kwf			I	L	Kwara'ae
kwg			I	L	Kaba Deme
kwh			I	L	Kowiai
kwi			I	L	Awa-Cuaiquer
kwj			I	L	Kwanga
kwk			I	L	Kwakiutl
kwl			I	L	Kofyar
kwm			I	L	Kwambi
kwn			I	L	Kwangali
kwo			I	L	Kwomtari
kwp			I	L	Kodia
kwq			I	L	Kwak
kwr			I	L	Kwer
kws			I	L	Kwese
kwt			I	L	Kwesten
kwu			I	L	Kwakum
kwv			I	L	Kaba Na
kww			I	L	Kwinti
kwx			I	L	Khirwar
kwy			I	L	Kongo, San Salvador
kwz			I	E	Kwadi
kxa			I	L	Kairiru
kxb			I	L	Krobu
kxc			I	L	Komso
kxd			I	L	Brunei
kxe			I	L	Kakihum
kxf			I	L	Karen, Manumanaw
kxg			I	L	Katingan
kxh			I	L	Karo (Ethiopia)
kxi			I	L	Keningau Murut
kxj			I	L	Kulfa
kxk			I	L	Karen, Zayein
kxl			I	L	Kurux, Nepali
kxm			I	L	Khmer, Northern
kxn			I	L	Kanowit
kxo			I	E	Kanoé
kxp			I	L	Koli, Wadiyara
kxq			I	L	Kanum, Smärky
kxr			I	L	Koro (Papua New Guinea)
kxs			I	L	Kangjia
kxt			I	L	Koiwat
kxu			I	L	Kui (India)
kxv			I	L	Kuvi
kxw			I	L	Konai
kxx			I	L	Likuba
kxy			I	L	Kayong
kxz			I	L	Kerewo
kya			I	L	Kwaya
kyb			I	L	Kalinga, Butbut
kyc			I	L	Kyaka
kyd			I	L	Karey
kye			I	L	Krache
kyf			I	L	Kouya
kyg			I	L	Keyagana
kyh			I	L	Karok
kyi			I	L	Kiput
kyj			I	L	Karao
kyk			I	L	Kamayo
kyl			I	L	Kalapuya
kym			I	L	Kpatili
kyn			I	L	Karolanos
kyo			I	L	Kelon
kyp			I	L	Kang
kyq			I	L	Kenga
kyr			I	L	Kuruáya
kys			I	L	Kayan, Baram
kyt			I	L	Kayagar
kyu			I	L	Kayah, Western
kyv			I	L	Kayort
kyw			I	L	Kudmali
kyx			I	L	Rapoisi
kyy			I	L	Kambaira
kyz			I	L	Kayabí
kza			I	L	Karaboro, Western
kzb			I	L	Kaibobo
kzc			I	L	Kulango, Bondoukou
kzd			I	L	Kadai
kze			I	L	Kosena
kzf			I	L	Kaili, Da'a
kzg			I	L	Kikai
kzh			I	L	Kenuzi-Dongola
kzi			I	L	Kelabit
kzj			I	L	Kadazan, Coastal
kzk			I	E	Kazukuru
kzl			I	L	Kayeli
kzm			I	L	Kais
kzn			I	L	Kokola
kzo			I	L	Kaningi
kzp			I	L	Kaidipang
kzq			I	L	Kaike
kzr			I	L	Karang
kzs			I	L	Dusun, Sugut
kzt			I	L	Dusun, Tambunan
kzu			I	L	Kayupulau
kzv			I	L	Komyandaret
kzw			I	E	Karirí-Xocó
kzx			I	L	Kamarian
kzy			I	L	Kango (Tshopo District)
kzz			I	L	Kalabra
laa			I	L	Subanun, Lapuyan
lac			I	L	Lacandon
lad	lad		I	L	Ladino
lae			I	L	Pattani
laf			I	L	Lafofa
lag			I	L	Langi
lah	lah		M	L	Lahnda
lai			I	L	Lambya
laj			I	L	Lango (Uganda)
lak			I	L	Laka (Nigeria)
lal			I	L	Lalia
lam	lam		I	L	Lamba
lan			I	L	Laru
lao	lao	lo	I	L	Lao
lap			I	L	Laka (Chad)
laq			I	L	Qabiao
lar			I	L	Larteh
las			I	L	Lama (Togo)
lat	lat	la	I	A	Latin
lau			I	L	Laba
lav	lav	lv	I	L	Latvian
law			I	L	Lauje
lax			I	L	Tiwa
lay			I	L	Lama (Myanmar)
laz			I	E	Aribwatsa
lba			I	L	Lui
lbb			I	L	Label
lbc			I	L	Lakkia
lbe			I	L	Lak
lbf			I	L	Tinani
lbg			I	L	Laopang
lbi			I	L	La'bi
lbj			I	L	Ladakhi
lbm			I	L	Lodhi
lbn			I	L	Lamet
lbo			I	L	Laven
lbq			I	L	Wampar
lbr			I	L	Lorung, Northern
lbs			I	L	Libyan Sign Language
lbt			I	L	Lachi
lbu			I	L	Labu
lbv			I	L	Lavatbura-Lamusong
lbw			I	L	Tolaki
lbx			I	L	Lawangan
lby			I	L	Lamu-Lamu
lbz			I	L	Lardil
lcc			I	L	Legenyem
lcd			I	L	Lola
lce			I	L	Loncong
lcf			I	L	Lubu
lch			I	L	Luchazi
lcl			I	L	Lisela
lcm			I	L	Tungag
lcp			I	L	Lawa, Western
lcq			I	L	Luhu
lcs			I	L	Lisabata-Nuniali
ldb			I	L	Idun
ldd			I	L	Luri
ldg			I	L	Lenyima
ldh			I	L	Lamja-Dengsa-Tola
ldi			I	L	Laari
ldj			I	L	Lemoro
ldk			I	L	Leelau
ldl			I	L	Kaan
ldm			I	L	Landoma
ldn			I	C	Láadan
ldo			I	L	Loo
ldp			I	L	Tso
ldq			I	L	Lufu
lea			I	L	Lega-Shabunda
leb			I	L	Lala-Bisa
lec			I	L	Leco
led			I	L	Lendu
lee			I	L	Lyélé
lef			I	L	Lelemi
leg			I	L	Lengua
leh			I	L	Lenje
lei			I	L	Lemio
lej			I	L	Lengola
lek			I	L	Leipon
lel			I	L	Lele (Democratic Republic of Congo)
lem			I	L	Nomaande
len			I	L	Lenca
leo			I	L	Leti (Cameroon)
lep			I	L	Lepcha
leq			I	L	Lembena
ler			I	L	Lenkau
les			I	L	Lese
let			I	L	Lesing-Gelimi
leu			I	L	Kara (Papua New Guinea)
lev			I	L	Lamma
lew			I	L	Kaili, Ledo
lex			I	L	Luang
ley			I	L	Lemolang
lez	lez		I	L	Lezghian
lfa			I	L	Lefa
lga			I	L	Lungga
lgb			I	L	Laghu
lgg			I	L	Lugbara
lgh			I	L	Laghuu
lgi			I	L	Lengilu
lgk			I	L	Lingarak
lgl			I	L	Wala
lgm			I	L	Lega-Mwenga
lgn			I	L	Opuuo
lgq			I	L	Logba
lgr			I	L	Lengo
lgt			I	L	Pahi
lgu			I	L	Longgu
lgz			I	L	Ligenza
lha			I	L	Laha (Viet Nam)
lhh			I	L	Laha (Indonesia)
lhl			I	L	Lohar, Lahul
lhm			I	L	Lhomi
lhn			I	L	Lahanan
lhp			I	L	Lhokpu
lhs			I	E	Mlahsö
lht			I	L	Toga
lhu			I	L	Lahu
lia			I	L	Limba, West-Central
lib			I	L	Likum
lic			I	L	Hlai
lid			I	L	Nyindrou
lie			I	L	Likila
lif			I	L	Limbu
lig			I	L	Ligbi
lih			I	L	Lihir
lii			I	L	Lingkhim
lij			I	L	Ligurian
lik			I	L	Lika
lil			I	L	Lillooet
lim	lim	li	I	L	Limburgish, Limburger, Limburgan
lin	lin	ln	I	L	Lingala
lio			I	L	Liki
lip			I	L	Sekpele
liq			I	L	Libido
lir			I	L	Liberian English
lis			I	L	Lisu
lit	lit	lt	I	L	Lithuanian
liu			I	L	Logorik
liv			I	L	Liv
liw			I	L	Lembak
lix			I	L	Liabuku
liy			I	L	Banda-Bambari
liz			I	L	Libinza
lje			I	L	Rampi
lji			I	L	Laiyolo
ljl			I	L	Li'o
ljp			I	L	Lampung
lka			I	L	Lakalei
lke			I	L	Kenyi
lkh			I	L	Lakha
lki			I	L	Laki
lkj			I	L	Remun
lkl			I	L	Laeko-Libuat
lkn			I	L	Lakona
lkr			I	L	Päri
lkt			I	L	Lakota
lky			I	L	Lokoya
lla			I	L	Lala-Roba
llb			I	L	Lolo
llc			I	L	Lele (Guinea)
lld			I	L	Ladin
lle			I	L	Lele (Papua New Guinea)
llf			I	E	Hermit
llg			I	L	Lole
lli			I	L	Teke-Laali
llk			I	L	Lelak
lll			I	L	Lilau
llm			I	L	Lasalimu
lln			I	L	Lele (Chad)
llo			I	L	Khlor
llp			I	L	Efate, North
llq			I	L	Lolak
lls			I	L	Lithuanian Sign Language
llu			I	L	Lau
llx			I	L	Lauan
lma			I	L	Limba, East
lmb			I	L	Merei
lmc			I	L	Limilngan
lmd			I	L	Lumun
lme			I	L	Pévé
lmf			I	L	Lembata, South
lmg			I	L	Lamogai
lmh			I	L	Lambichhong
lmi			I	L	Lombi
lmj			I	L	Lembata, West
lmk			I	L	Lamkang
lml			I	L	Hano
lmm			I	L	Lamam
lmn			I	L	Lambadi
lmo			I	L	Lombard
lmp			I	L	Limbum
lmq			I	L	Lamatuka
lmr			I	L	Lamalera
lms			I	L	Limousin
lmt			I	L	Lematang
lmu			I	L	Lamenu
lmv			I	L	Lomaiviti
lmw			I	L	Miwok, Lake
lmx			I	L	Laimbue
lmy			I	L	Lamboya
lmz			I	E	Lumbee
lna			I	L	Langbashe
lnb			I	L	Mbalanhu
lnc			I	L	Languedocien
lnd			I	L	Lundayeh
lng			I	A	Langobardic
lnh			I	L	Lanoh
lni			I	L	Lantanai
lnj			I	E	Leningitij
lnl			I	L	Banda, South Central
lnm			I	L	Langam
lnn			I	L	Lorediakarkar
lno			I	L	Lango (Sudan)
lnq			I	C	Linga
lns			I	L	Lamnso'
lnt			I	L	Lintang
lnu			I	L	Longuda
lnz			I	L	Lonzo
loa			I	L	Loloda
lob			I	L	Lobi
loc			I	L	Inonhan
lod			I	L	Berawan
loe			I	L	Saluan, Coastal
lof			I	L	Logol
log			I	L	Logo
loh			I	L	Narim
loi			I	L	Loma (Côte d'Ivoire)
loj			I	L	Lou
lok			I	L	Loko
lol	lol		I	L	Mongo
lom			I	L	Loma (Liberia)
lon			I	L	Lomwe, Malawi
loo			I	L	Lombo
lop			I	L	Lopa
loq			I	L	Lobala
lor			I	L	Téén
los			I	L	Loniu
lot			I	L	Otuho
lou			I	L	Louisiana Creole French
lov			I	L	Lopi
low			I	L	Lobu, Tampias
lox			I	L	Loun
loy			I	L	Lowa
loz	loz		I	L	Lozi
lpa			I	L	Lelepa
lpe			I	L	Lepki
lpo			I	L	Lipo
lpx			I	L	Lopit
lra			I	L	Lara'
lrc			I	L	Luri, Northern
lre			I	E	Laurentian
lrg			I	L	Laragia
lrk			I	L	Loarki
lrl			I	L	Lari
lrn			I	L	Lorang
lro			I	L	Laro
lrr			I	L	Lorung, Southern
lrv			I	L	Larevat
lsa			I	L	Lasgerdi
lsd			I	L	Lishana Deni
lse			I	L	Lusengo
lsg			I	L	Lyons Sign Language
lsi			I	L	Lashi
lsl			I	L	Latvian Sign Language
lso			I	L	Laos Sign Language
lsr			I	L	Aruop
lss			I	L	Lasi
ltc			I	H	Chinese, Late Middle
lti			I	L	Leti (Indonesia)
ltu			I	L	Latu
ltz	ltz	lb	I	L	Letzeburgesch
lua	lua		I	L	Luba-Lulua
lub	lub	lu	I	L	Luba-Katanga
luc			I	L	Aringa
lud			I	L	Ludian
lue			I	L	Luvale
luf			I	L	Laua
lug	lug	lg	I	L	Ganda
lui	lui		I	L	Luiseno
luj			I	L	Luna
luk			I	L	Lunanakha
lul			I	L	Olu'bo
lum			I	L	Luimbi
lun	lun		I	L	Lunda
luo	luo		I	L	Luo (Kenya and Tanzania)
lup			I	L	Lumbu
luq			I	L	Lucumi
lur			I	L	Laura
lus	lus		I	L	Lushai
lut			I	L	Lushootseed
luu			I	L	Lumba-Yakkha
luv			I	L	Luwati
luw			I	L	Luo
luy			I	L	Luyia
luz			I	L	Luri, Southern
lva			I	L	Maku'a
lvk			I	L	Lavukaleve
lvu			I	L	Levuka
lwa			I	L	Lwalu
lwe			I	L	Lewo Eleng
lwh			I	L	Lachi, White
lwl			I	L	Lawa, Eastern
lwo			I	L	Luwo
lwt			I	L	Lewotobi
lww			I	L	Lewo
lya			I	L	Layakha
lyn			I	L	Luyana
lzl			I	L	Litzlitz
lzz			I	L	Laz
maa			I	L	Mazatec, San Jerónimo Tecóatl
mab			I	L	Mixtec, Yutanduchi
mad	mad		I	L	Madurese
mae			I	L	Bo-Rukul
maf			I	L	Mafa
mag	mag		I	L	Magahi
mah	mah	mh	I	L	Marshall
mai	mai		I	L	Maithili
maj			I	L	Mazatec, Jalapa De Díaz
mak	mak		I	L	Makasar
mal	mal	ml	I	L	Malayalam
mam			I	L	Mam, Northern
man	man		M	L	Mandingo
maq			I	L	Mazatec, Chiquihuitlán
mar	mar	mr	I	L	Marathi
mas	mas		I	L	Masai
mat			I	L	Matlatzinca, San Francisco
mau			I	L	Mazatec, Huautla
mav			I	L	Sateré-Mawé
maw			I	L	Mampruli
max			I	L	Malay, North Moluccan
maz			I	L	Mazahua Central
mba			I	L	Higaonon
mbb			I	L	Manobo, Western Bukidnon
mbc			I	L	Macushi
mbd			I	L	Manobo, Dibabawon
mbe			I	E	Molale
mbf			I	L	Malay, Baba
mbg			I	L	Nambikuára, Northern
mbh			I	L	Mangseng
mbi			I	L	Manobo, Ilianen
mbj			I	L	Nadëb
mbk			I	L	Malol
mbl			I	L	Maxakalí
mbm			I	L	Ombamba
mbn			I	L	Macaguán
mbo			I	L	Mbo (Cameroon)
mbp			I	L	Malayo
mbq			I	L	Maisin
mbr			I	L	Nukak Makú
mbs			I	L	Manobo, Sarangani
mbt			I	L	Manobo, Matigsalug
mbu			I	L	Mbula-Bwazza
mbv			I	L	Mbulungish
mbw			I	L	Maring
mbx			I	L	Mari (East Sepik Province)
mby			I	L	Memoni
mbz			I	L	Mixtec, Amoltepec
mca			I	L	Maca
mcb			I	L	Machiguenga
mcc			I	L	Bitur
mcd			I	L	Sharanahua
mce			I	L	Mixtec, Itundujia
mcf			I	L	Matsés
mcg			I	L	Mapoyo
mch			I	L	Maquiritari
mci			I	L	Mese
mcj			I	L	Mvanip
mck			I	L	Mbunda
mcl			I	E	Macaguaje
mcm			I	L	Malaccan Creole Portuguese
mcn			I	L	Masana
mco			I	L	Mixe, Coatlán
mcp			I	L	Makaa
mcq			I	L	Ese
mcr			I	L	Menya
mcs			I	L	Mambai
mct			I	L	Mengisa
mcu			I	L	Mambila, Cameroon
mcv			I	L	Minanibai
mcw			I	L	Mawa (Chad)
mcx			I	L	Mpiemo
mcy			I	L	Watut, South
mcz			I	L	Mawan
mda			I	L	Mada (Nigeria)
mdb			I	L	Morigi
mdc			I	L	Male (Papua New Guinea)
mdd			I	L	Mbum
mde			I	L	Maba (Chad)
mdf	mdf		I	L	Moksha
mdg			I	L	Massalat
mdh			I	L	Maguindanao
mdi			I	L	Mamvu
mdj			I	L	Mangbetu
mdk			I	L	Mangbutu
mdl			I	L	Maltese Sign Language
mdm			I	L	Mayogo
mdn			I	L	Mbati
mdo			I	L	Gbaya, Southwest
mdp			I	L	Mbala
mdq			I	L	Mbole
mdr	mdr		I	L	Mandar
mds			I	L	Maria (Papua New Guinea)
mdt			I	L	Mbere
mdu			I	L	Mboko
mdv			I	L	Mixtec, Santa Lucía Monteverde
mdw			I	L	Mbosi
mdx			I	L	Dizi
mdy			I	L	Male (Ethiopia)
mdz			I	L	Suruí Do Pará
mea			I	L	Menka
meb			I	L	Ikobi-Mena
mec			I	L	Mara
med			I	L	Melpa
mee			I	L	Mengen
